,City,Metro,CountyName,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31
391,Dinosaur,Craig,Moffat County,53845.0,54416.0,55119.0,56193.0,57216.0,58061.0,58559.0,58779.0,58799.0,59162.0,59390.0,59649.0,59567.0,59231.0,59434.0,59797.0,60770.0,61386.0,61919.0,62273.0,62567.0,62908.0,63117.0,63469.0,63524.0,63847.0,63928.0,64311.0,65062.0,65839.0,66834.0,67167.0,67747.0,68094.0,68291.0,68291.0,68634.0,69488.0,70389.0,71033.0,71212.0,71344.0,71814.0,72723.0,73868.0,74279.0,74395.0,74048.0,74597.0,75433.0,76502.0,77090.0,77805.0,78266.0,77920.0,77206.0,77107.0,77477.0,78267.0,79097.0,80825.0,82397.0,83061.0,83051.0,83131.0,83930.0,85191.0,86155.0,86981.0,87955.0,89070.0,90248.0,91679.0,92016.0,93034.0,92451.0,92827.0,92133.0,92039.0,91757.0,91097.0,89918.0,88381.0,87787.0,87668.0,88447.0,88009.0,87435.0,86364.0,84829.0,84027.0,83013.0,83650.0,83127.0,81831.0,80520.0,79989.0,80243.0,80011.0,79385.0,78635.0,76977.0,74769.0,72862.0,71356.0,70677.0,70050.0,70383.0,71647.0,74687.0,77134.0,79083.0,79583.0,81668.0,82650.0,84052.0,84378.0,86217.0,88767.0,91141.0,93329.0,93352.0,93715.0,93028.0,92745.0,92768.0,93561.0
392,Grover,Greeley,Weld County,,,,,,,,,,,,,,,,,,,,,,,,,493510.0,493098.0,494414.0,491180.0,493434.0,497742.0,499935.0,490291.0,477464.0,469465.0,473946.0,483553.0,497984.0,512472.0,515016.0,512363.0,494689.0,477793.0,464315.0,462869.0,469398.0,472544.0,478429.0,481512.0,478033.0,475381.0,473000.0,476033.0,473714.0,467583.0,455838.0,450923.0,454642.0,467073.0,466358.0,450189.0,426303.0,401385.0,390244.0,393897.0,396060.0,398878.0,397437.0,402800.0,398804.0,387732.0,374172.0,367119.0,366351.0,371674.0,381373.0,390536.0,399071.0,400018.0,396958.0,393987.0,394124.0,398089.0,398664.0,403701.0,405565.0,403100.0,395070.0,377194.0,376041.0,382801.0,407506.0,417236.0,420333.0,421778.0,425562.0,428892.0,428015.0,424787.0,420971.0,414309.0,410671.0,406904.0,406632.0,406886.0,407845.0,411492.0,412600.0,412584.0,407820.0,405907.0,417462.0,443360.0,469300.0,486788.0,495662.0,506810.0,520281.0,529842.0,540449.0,546529.0,554137.0,566087.0,582988.0,596499.0,600408.0,589299.0,585850.0
393,Cimarron,,Gunnison County,215296.0,213903.0,213074.0,212799.0,214295.0,214984.0,215285.0,214978.0,214871.0,215530.0,216040.0,217432.0,216851.0,217373.0,217180.0,218787.0,219263.0,219839.0,220964.0,223473.0,226342.0,228982.0,230619.0,232030.0,234112.0,235576.0,237094.0,238980.0,240878.0,242105.0,243575.0,243945.0,245634.0,245742.0,248168.0,249779.0,251559.0,252884.0,254298.0,256591.0,259169.0,261864.0,264377.0,267447.0,267455.0,268226.0,267900.0,270574.0,274725.0,279196.0,283294.0,284815.0,286435.0,287863.0,288022.0,287665.0,287686.0,289049.0,290302.0,292023.0,293224.0,294911.0,295244.0,295472.0,295521.0,296236.0,296786.0,296817.0,296906.0,298098.0,299575.0,300164.0,300970.0,303308.0,302687.0,300008.0,295624.0,295996.0,296650.0,297626.0,296712.0,297145.0,297197.0,297918.0,297962.0,298115.0,298722.0,299806.0,300412.0,301293.0,302119.0,302943.0,303110.0,303479.0,303505.0,302908.0,302154.0,302737.0,304663.0,306157.0,306865.0,308570.0,310394.0,311569.0,311828.0,312553.0,315041.0,317177.0,322136.0,328216.0,335267.0,340483.0,345308.0,350788.0,356615.0,362331.0,368121.0,372972.0,376067.0,381008.0,385569.0,389535.0,390873.0,391931.0,395008.0,402198.0,410482.0
394,Severance,Greeley,Weld County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405490.0,412743.0,419100.0,426384.0,434441.0,443648.0,450274.0,456134.0,460550.0,466980.0,477399.0,490793.0,504787.0,511763.0,513240.0,507366.0
395,Rico,,Dolores County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241156.0,244958.0,245637.0,246455.0,246880.0,246771.0,246807.0,247584.0,248820.0,250968.0,253045.0,259088.0,261556.0,264288.0,262860.0,262956.0,261104.0,258913.0,259145.0,261399.0,263114.0,264584.0,265857.0,268708.0,271197.0,273523.0,276449.0,278012.0,279699.0,280111.0,282491.0,284585.0,286959.0,289096.0,291136.0,293284.0,294930.0,295671.0,297256.0,299566.0,302117.0,302816.0,301543.0,300880.0,300671.0,300162.0,298805.0,298962.0,299633.0,301065.0,303373.0,302936.0,302919.0,299936.0,299898.0,298639.0,299081.0,301338.0,304788.0,311039.0,316868.0,322444.0,326205.0,331013.0,335652.0,341837.0,345176.0,350913.0,349554.0,350409.0,351229.0,354990.0,359409.0,361258.0,363658.0,365871.0,371328.0,378181.0
396,Kit Carson,,Cheyenne County,38005.0,37990.0,37996.0,38009.0,38506.0,38778.0,39078.0,38822.0,38756.0,38643.0,38692.0,38844.0,39137.0,39403.0,39743.0,40117.0,40494.0,41136.0,41458.0,41920.0,42158.0,42685.0,43457.0,44178.0,45162.0,45797.0,46078.0,45928.0,45908.0,46247.0,46790.0,47235.0,47519.0,47711.0,47944.0,48498.0,49074.0,49642.0,49778.0,50148.0,50678.0,51455.0,52262.0,52953.0,53632.0,54043.0,54972.0,55808.0,56928.0,57850.0,58719.0,59182.0,59221.0,59358.0,60028.0,60621.0,61284.0,61568.0,61914.0,62592.0,63425.0,64081.0,64693.0,65214.0,65885.0,66218.0,66259.0,66612.0,67210.0,67702.0,67923.0,67460.0,68180.0,68208.0,68713.0,68483.0,68630.0,68976.0,68769.0,68779.0,68973.0,69263.0,69545.0,68975.0,69599.0,70746.0,72428.0,73097.0,73518.0,74197.0,74640.0,74993.0,75119.0,75839.0,76200.0,76793.0,77387.0,78283.0,78776.0,79224.0,78785.0,78279.0,77805.0,78122.0,78312.0,79261.0,80168.0,81012.0,82276.0,84286.0,86377.0,88029.0,89071.0,90412.0,91157.0,92640.0,94593.0,96845.0,99053.0,102093.0,103469.0,104158.0,103620.0,104028.0,105113.0,107799.0,110058.0
397,Crook,Sterling,Logan County,92074.0,93037.0,93356.0,93757.0,94310.0,94878.0,95258.0,95200.0,95149.0,95407.0,95216.0,95611.0,95917.0,96698.0,97354.0,98456.0,99911.0,101188.0,102022.0,102620.0,103218.0,103965.0,104800.0,105358.0,106550.0,107882.0,109131.0,110399.0,111461.0,113474.0,114796.0,116146.0,116360.0,117105.0,118087.0,119111.0,120370.0,122180.0,124581.0,126822.0,128693.0,130019.0,131173.0,132994.0,135746.0,138278.0,139693.0,142438.0,145358.0,148885.0,150090.0,150771.0,151524.0,152926.0,155101.0,157398.0,159361.0,160282.0,161057.0,161681.0,161969.0,161585.0,162032.0,163915.0,165348.0,167099.0,168938.0,171517.0,173574.0,176097.0,177933.0,179411.0,179676.0,180777.0,179668.0,179103.0,178159.0,179575.0,180401.0,181580.0,182394.0,183469.0,183723.0,185061.0,184843.0,185305.0,183984.0,183824.0,182596.0,184233.0,185860.0,187733.0,188333.0,187360.0,186203.0,184306.0,183766.0,185610.0,188418.0,192204.0,193395.0,193866.0,193650.0,194427.0,195510.0,196212.0,196737.0,196345.0,199392.0,202239.0,206240.0,208760.0,211624.0,215140.0,217778.0,221937.0,224784.0,228830.0,233042.0,239214.0,243048.0,244330.0,245620.0,247250.0,249011.0,251188.0,254880.0
398,Arriba,,Lincoln County,58224.0,58896.0,58765.0,58980.0,58807.0,59187.0,59345.0,60487.0,61429.0,62869.0,63170.0,64085.0,63980.0,64533.0,64057.0,64429.0,63659.0,63730.0,63559.0,64185.0,64359.0,65044.0,65613.0,66483.0,67317.0,68242.0,69397.0,70231.0,71026.0,71276.0,71431.0,71572.0,71862.0,72126.0,72793.0,73929.0,75160.0,76009.0,76718.0,76997.0,77300.0,77290.0,77773.0,77948.0,78636.0,78684.0,78867.0,78566.0,79629.0,81496.0,81694.0,81179.0,80511.0,81573.0,82334.0,82716.0,83687.0,84235.0,84603.0,84453.0,85504.0,86494.0,87793.0,87929.0,88724.0,89275.0,90707.0,91170.0,91414.0,91246.0,91401.0,92178.0,92479.0,92149.0,91033.0,90646.0,90297.0,90151.0,90685.0,91332.0,91935.0,92179.0,93448.0,94613.0,94845.0,94891.0,96020.0,98152.0,99702.0,100938.0,101444.0,102110.0,102790.0,103799.0,104446.0,103877.0,102086.0,100753.0,99967.0,100535.0,100393.0,101932.0,103258.0,105417.0,106298.0,107143.0,107908.0,107962.0,110160.0,112953.0,115450.0,115588.0,116368.0,118454.0,121742.0,124398.0,126545.0,128187.0,127495.0,127863.0,128254.0,130248.0,131825.0,132665.0,133928.0,135283.0,136647.0
399,Eckley,,Yuma County,79318.0,79992.0,79935.0,79896.0,79747.0,79669.0,77926.0,75661.0,73738.0,73841.0,74299.0,74904.0,77047.0,79417.0,81637.0,82307.0,82878.0,83069.0,83432.0,83564.0,83574.0,83818.0,84129.0,85321.0,85038.0,85115.0,84268.0,84548.0,84920.0,85407.0,86238.0,86755.0,87408.0,87539.0,88040.0,89053.0,90213.0,91257.0,92284.0,93076.0,94079.0,94627.0,95686.0,96201.0,96871.0,97594.0,98400.0,99735.0,100973.0,102392.0,103020.0,102817.0,102697.0,102563.0,103171.0,103632.0,104463.0,105181.0,105748.0,106517.0,106417.0,106880.0,106847.0,107742.0,107900.0,108069.0,108564.0,109705.0,111314.0,112374.0,113533.0,114803.0,115994.0,116806.0,117053.0,117543.0,118224.0,118726.0,119457.0,119749.0,120547.0,120837.0,121861.0,122814.0,123401.0,123862.0,124203.0,124736.0,126004.0,126456.0,128049.0,127718.0,128717.0,128471.0,128208.0,127018.0,127164.0,127929.0,129438.0,130273.0,130952.0,131340.0,132301.0,132905.0,133453.0,133526.0,134225.0,135040.0,137469.0,140717.0,144539.0,147240.0,149400.0,151720.0,153857.0,156428.0,158609.0,161719.0,164452.0,169431.0,172571.0,175526.0,176705.0,178810.0,180457.0,182520.0,184341.0
400,Bethune,,Kit Carson County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106640.0,107473.0,107878.0,108468.0,109543.0,110436.0,112072.0,112492.0,113354.0,114072.0,115576.0,117533.0,119813.0,121175.0,121411.0,120251.0,122005.0,124193.0,126610.0,126963.0,126877.0,127241.0,127140.0,127785.0,128247.0,128766.0,129101.0,129646.0,130714.0,132271.0,133322.0,134381.0,134772.0,136355.0,138079.0,140497.0,141715.0,143626.0,144547.0,146379.0,149389.0,152518.0,155015.0,153817.0,152700.0,151006.0,149496.0,149016.0,149568.0,150711.0,151777.0,153152.0,154081.0,153803.0,153471.0,154581.0,156668.0,158419.0,159979.0,161089.0,162271.0,162776.0,164707.0,166037.0,169048.0,170775.0,173484.0,175944.0,179003.0,181834.0,184717.0,187978.0,191692.0,193934.0,195599.0,198460.0,200701.0,201994.0,199339.0,197974.0,196395.0,198948.0,201636.0
401,Sedgwick,,Sedgwick County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102399.0,104138.0,104443.0,105267.0,106206.0,106665.0,106852.0,106203.0,107011.0,108327.0,111702.0,114559.0,117924.0,120482.0,124560.0,130372.0,136224.0,141799.0,146436.0,151379.0,154230.0,157705.0,161921.0,165264.0,167183.0,168166.0,170294.0,173993.0,175613.0
402,Morrison,Denver-Aurora-Lakewood,Jefferson County,228500.0,228447.0,227246.0,226937.0,227133.0,229598.0,232225.0,233844.0,233563.0,233724.0,235168.0,236833.0,238965.0,241729.0,244828.0,247268.0,249420.0,247639.0,246104.0,243525.0,245501.0,246406.0,247650.0,249809.0,251483.0,253966.0,254866.0,256753.0,257157.0,258042.0,258849.0,260285.0,262125.0,264781.0,268180.0,270745.0,273852.0,276848.0,280858.0,284595.0,288154.0,284868.0,281268.0,280158.0,284455.0,287739.0,287864.0,288801.0,289434.0,292031.0,295888.0,299861.0,302198.0,303462.0,305357.0,307819.0,309493.0,312064.0,315009.0,319622.0,323292.0,327895.0,331759.0,336692.0,340343.0,344176.0,345277.0,346138.0,346663.0,349030.0,350389.0,351553.0,351783.0,352742.0,354186.0,357175.0,365508.0,375648.0,384202.0,386922.0,388407.0,390270.0,394026.0,396628.0,400167.0,404121.0,408689.0,411308.0,410752.0,411354.0,411613.0,414280.0,413636.0,414555.0,415978.0,419906.0,423964.0,425229.0,425713.0,426108.0,426421.0,427009.0,429845.0,434563.0,441354.0,446446.0,454683.0,461691.0,471557.0,478697.0,488297.0,506436.0,528693.0,553472.0,567919.0,578251.0,582900.0,587321.0,592835.0,600964.0,609612.0,620871.0,631311.0,630236.0,623510.0,612831.0,607819.0
403,Bonanza City,,Saguache County,101132.0,101849.0,102817.0,103248.0,103448.0,103807.0,103638.0,103428.0,103475.0,103630.0,105304.0,106057.0,107084.0,107614.0,108394.0,109088.0,111003.0,112894.0,114219.0,114395.0,114728.0,116050.0,117564.0,119782.0,123212.0,126662.0,129757.0,132339.0,134292.0,135344.0,133557.0,132309.0,131976.0,134087.0,136193.0,138799.0,140660.0,142790.0,144754.0,146781.0,149153.0,151723.0,154063.0,155460.0,156337.0,158238.0,159223.0,160057.0,159532.0,159308.0,163323.0,166962.0,174316.0,177863.0,180771.0,182834.0,185190.0,188654.0,190323.0,192263.0,192131.0,192823.0,191254.0,191212.0,188371.0,186881.0,186125.0,187475.0,188881.0,190926.0,192413.0,194030.0,194535.0,194379.0,191736.0,189801.0,187386.0,185576.0,183629.0,184928.0,188271.0,188485.0,187072.0,186239.0,189248.0,191298.0,192815.0,194086.0,195140.0,196067.0,196076.0,195921.0,194807.0,195954.0,197182.0,197023.0,195134.0,194602.0,198235.0,201989.0,203909.0,204370.0,205556.0,207707.0,208026.0,208205.0,209712.0,213206.0,219054.0,220429.0,223172.0,224753.0,230825.0,237331.0,244665.0,251193.0,256659.0,259533.0,261926.0,265867.0,268767.0,271896.0,271116.0,272408.0,274888.0,280309.0,286161.0
404,Snyder,Fort Morgan,Morgan County,104634.0,104608.0,104400.0,103765.0,103316.0,103182.0,104226.0,104916.0,105583.0,105818.0,106305.0,107187.0,107329.0,107892.0,108527.0,109546.0,110621.0,111616.0,112718.0,113775.0,114734.0,116276.0,117173.0,118510.0,117165.0,116466.0,115049.0,116131.0,116395.0,116847.0,117336.0,118036.0,118569.0,119096.0,120751.0,122267.0,125848.0,129122.0,132502.0,133523.0,134273.0,135556.0,136613.0,138071.0,139723.0,141779.0,143345.0,144357.0,145976.0,148684.0,151264.0,153467.0,154740.0,156192.0,157722.0,159592.0,161738.0,163093.0,164542.0,165781.0,167919.0,169406.0,170554.0,171268.0,172537.0,173881.0,175009.0,175885.0,177127.0,177911.0,179301.0,180220.0,184393.0,188015.0,191587.0,192772.0,193620.0,194927.0,195255.0,196457.0,198280.0,200272.0,201616.0,202146.0,203587.0,204819.0,206664.0,207866.0,209618.0,211115.0,212303.0,213384.0,213891.0,214889.0,215086.0,214922.0,214834.0,215388.0,217596.0,220168.0,222505.0,224211.0,226209.0,227327.0,228442.0,229421.0,232034.0,235229.0,239645.0,245019.0,247847.0,250252.0,251226.0,256092.0,261303.0,267267.0,271544.0,273981.0,275559.0,279642.0,284617.0,288862.0,293402.0,297367.0,301630.0,306862.0,312396.0
405,McClave,,Bent County,,,,,,,,,,,,,59254.0,60334.0,61667.0,62063.0,62303.0,62584.0,62857.0,63134.0,63502.0,63903.0,64319.0,64629.0,65113.0,66990.0,68854.0,70451.0,70756.0,71160.0,71429.0,71783.0,72001.0,73085.0,73881.0,74439.0,74510.0,75046.0,76501.0,78053.0,79624.0,80756.0,81226.0,81862.0,81946.0,83435.0,84877.0,85459.0,85369.0,85263.0,86350.0,87263.0,87943.0,88892.0,89454.0,90361.0,91687.0,93779.0,95676.0,96857.0,97519.0,97744.0,97369.0,96936.0,96319.0,96564.0,96628.0,97119.0,97108.0,97320.0,97450.0,98080.0,98355.0,97927.0,97850.0,98863.0,100387.0,101516.0,101803.0,101858.0,102005.0,102234.0,102902.0,103360.0,104011.0,104883.0,105961.0,106652.0,107230.0,107435.0,107900.0,108228.0,107897.0,107401.0,105773.0,104915.0,104491.0,104821.0,106157.0,107081.0,108152.0,108247.0,108773.0,109055.0,109166.0,109359.0,109942.0,110798.0,113178.0,116099.0,119673.0,122011.0,123653.0,125626.0,128489.0,131092.0,133095.0,134393.0,135914.0,139033.0,141988.0,145044.0,145406.0,146784.0,146178.0,147072.0,146883.0
406,Cahone,,Dolores County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208747.0,215366.0,219915.0,215790.0,211000.0,208058.0,210484.0,213428.0,215681.0,217191.0,219318.0,219860.0,219727.0,219760.0,220218.0,220872.0,220009.0,219301.0,220647.0,224458.0,222757.0,216204.0,207548.0,204980.0,205590.0,207070.0,209015.0,212910.0,214232.0,216871.0,217722.0,219960.0,222380.0,224132.0,227278.0,226803.0,227353.0,226318.0,226048.0,225957.0,226628.0,227110.0,226763.0,225803.0,228404.0,228883.0,230080.0,227003.0,226659.0,228186.0,230135.0,229083.0,225557.0,224018.0,225230.0,224158.0,224089.0,225790.0,229428.0,233381.0,236204.0,236535.0,234713.0,233240.0,237407.0,243294.0,252510.0,260310.0,263835.0,263749.0,263791.0,265829.0,268565.0,270706.0,272694.0,273359.0,279046.0,287128.0
407,Pitkin,,Gunnison County,,,,,187331.0,187493.0,187792.0,188865.0,190515.0,189842.0,190606.0,190195.0,191709.0,191297.0,192877.0,193818.0,195871.0,197823.0,199458.0,202972.0,205194.0,206337.0,206370.0,208080.0,205772.0,202394.0,199014.0,200905.0,200433.0,200104.0,199260.0,199860.0,199736.0,198208.0,193147.0,188419.0,186752.0,190774.0,193427.0,195378.0,196165.0,195538.0,196056.0,197061.0,193752.0,188867.0,182105.0,182779.0,186001.0,191758.0,196179.0,199271.0,200728.0,202428.0,202928.0,208862.0,216100.0,223898.0,226394.0,226488.0,227368.0,229269.0,232704.0,233601.0,235426.0,236116.0,237803.0,237253.0,238350.0,239618.0,242012.0,243953.0,245838.0,246968.0,246379.0,246115.0,246732.0,250542.0,253103.0,255283.0,256289.0,257953.0,258685.0,258940.0,258850.0,258910.0,258961.0,259455.0,260682.0,260971.0,262012.0,261511.0,262591.0,263247.0,263956.0,264121.0,264025.0,264304.0,265015.0,263805.0,264940.0,265633.0,266635.0,267407.0,269062.0,272499.0,275607.0,277968.0,282024.0,285359.0,287442.0,288927.0,293659.0,302957.0,311177.0,316271.0,318320.0,321433.0,321290.0,323853.0,324393.0,329190.0,330617.0,333404.0,335395.0,340930.0,346327.0
408,Idalia,,Yuma County,137757.0,140299.0,140032.0,139218.0,138937.0,140526.0,138195.0,135973.0,132861.0,133379.0,133968.0,132776.0,132673.0,131684.0,133617.0,136173.0,138857.0,139980.0,141476.0,142574.0,144019.0,143323.0,143240.0,143449.0,143277.0,144404.0,146137.0,148843.0,151376.0,152838.0,154142.0,155353.0,155978.0,156240.0,156172.0,157500.0,159213.0,159569.0,159410.0,159487.0,160608.0,161281.0,162219.0,163076.0,165216.0,165662.0,166792.0,168126.0,172486.0,176493.0,180122.0,182147.0,183770.0,184804.0,185286.0,186061.0,187431.0,188563.0,190028.0,190614.0,188822.0,186429.0,184490.0,185042.0,185061.0,185593.0,186136.0,185923.0,185158.0,184865.0,185786.0,187237.0,190210.0,192808.0,194430.0,193678.0,196438.0,196207.0,197466.0,197173.0,198547.0,200196.0,199449.0,200575.0,200934.0,202948.0,205348.0,207653.0,211833.0,215304.0,219431.0,220715.0,222931.0,224439.0,224070.0,222288.0,220301.0,220849.0,223298.0,226267.0,225321.0,223883.0,221979.0,223903.0,225638.0,227895.0,232202.0,233823.0,239523.0,242105.0,244962.0,245701.0,247122.0,250034.0,252202.0,256458.0,260140.0,255079.0,248050.0,246048.0,251650.0,256563.0,257211.0,256679.0,259097.0,261423.0,263427.0
409,Pleasant View,,Montezuma County,203806.0,203162.0,202141.0,201122.0,201117.0,202051.0,197840.0,193262.0,191938.0,196375.0,200205.0,202045.0,200522.0,199115.0,196162.0,197797.0,199848.0,201392.0,202132.0,202878.0,204057.0,205112.0,206429.0,208949.0,210905.0,212805.0,213393.0,213966.0,215153.0,216375.0,218437.0,218885.0,219483.0,219568.0,221216.0,222773.0,222727.0,221511.0,221998.0,224162.0,226243.0,227539.0,230667.0,233387.0,235956.0,235768.0,237334.0,237716.0,239516.0,241152.0,244033.0,246224.0,249226.0,248622.0,248460.0,246349.0,246791.0,247195.0,248246.0,250459.0,253859.0,256232.0,258129.0,260488.0,260796.0,261574.0,260534.0,263219.0,262612.0,262656.0,261505.0,263228.0,264756.0,266715.0,269167.0,271122.0,272592.0,273374.0,276469.0,277939.0,279079.0,278800.0,279387.0,280974.0,283742.0,285895.0,286287.0,284393.0,283135.0,282327.0,281942.0,280961.0,280305.0,279899.0,279245.0,278176.0,275658.0,277119.0,279275.0,282460.0,281865.0,282791.0,285398.0,287588.0,287175.0,286426.0,287981.0,289115.0,293079.0,300794.0,310569.0,317195.0,320832.0,327115.0,333521.0,346039.0,354659.0,363522.0,366305.0,372681.0,377923.0,380477.0,381108.0,380636.0,382378.0,387727.0,395005.0
410,Agate,Denver-Aurora-Lakewood,Elbert County,203349.0,203442.0,202808.0,204039.0,203338.0,203045.0,200933.0,198188.0,197342.0,197218.0,200389.0,203282.0,203774.0,204381.0,204840.0,207658.0,210973.0,213811.0,216512.0,217069.0,218097.0,217272.0,216040.0,215816.0,218223.0,221615.0,222447.0,222667.0,223725.0,224792.0,226671.0,227271.0,228945.0,230748.0,233616.0,236526.0,241927.0,246624.0,252096.0,254226.0,256905.0,259546.0,264232.0,267999.0,271028.0,272523.0,275305.0,277244.0,279248.0,279733.0,281490.0,281438.0,283439.0,284871.0,287666.0,289756.0,291475.0,293432.0,295742.0,298541.0,301409.0,303262.0,305592.0,307019.0,308832.0,311356.0,314883.0,319967.0,323030.0,326183.0,327284.0,329774.0,329865.0,331200.0,332502.0,335981.0,337624.0,339747.0,340396.0,341203.0,341429.0,342821.0,345042.0,345905.0,347035.0,347747.0,349463.0,350962.0,352635.0,353644.0,354544.0,356298.0,357377.0,358630.0,357847.0,356387.0,357634.0,358539.0,361004.0,362237.0,364703.0,365729.0,366282.0,368340.0,373718.0,378671.0,383953.0,387950.0,392255.0,398896.0,403656.0,409234.0,411606.0,421224.0,433031.0,447112.0,458663.0,472017.0,486265.0,499432.0,510302.0,519087.0,526562.0,531576.0,535071.0,539737.0,541727.0
411,Redvale,Montrose,Montrose County,,,,,,,,,,,,,,,,,,,,,,,,,,198967.0,199648.0,200198.0,200189.0,200303.0,198892.0,198060.0,199037.0,200769.0,202225.0,203128.0,204209.0,205010.0,204959.0,204194.0,204726.0,206407.0,209299.0,209710.0,209007.0,207153.0,207831.0,207760.0,207180.0,207267.0,206806.0,207388.0,205916.0,206850.0,208019.0,210002.0,211745.0,213050.0,214391.0,214735.0,219370.0,223477.0,228481.0,228753.0,228954.0,228572.0,230662.0,232981.0,235075.0,235606.0,235377.0,238113.0,237500.0,237067.0,233002.0,231229.0,230258.0,230775.0,233195.0,237869.0,240530.0,243721.0,243000.0,242999.0,240312.0,239402.0,237948.0,238291.0,238101.0,238650.0,238356.0,238235.0,237550.0,236918.0,235536.0,234441.0,233365.0,232996.0,233629.0,233066.0,233143.0,232804.0,232764.0,232856.0,233811.0,236356.0,238980.0,241313.0,245176.0,248642.0,252663.0,256229.0,260637.0,265866.0,270314.0,274641.0,279439.0,284958.0,290011.0,295469.0,300324.0,306209.0,309949.0,313052.0,314944.0,318758.0,322663.0
412,Atwood,Sterling,Logan County,128792.0,127464.0,126915.0,127630.0,128397.0,128318.0,128238.0,128341.0,128821.0,129512.0,130448.0,131581.0,132300.0,132901.0,133331.0,133769.0,134945.0,135763.0,136920.0,136667.0,136763.0,137075.0,138055.0,139374.0,140801.0,142107.0,143493.0,144584.0,145772.0,147081.0,148788.0,150357.0,151418.0,152178.0,152636.0,153837.0,155435.0,157348.0,159130.0,160642.0,162535.0,163665.0,164676.0,165384.0,166800.0,168389.0,170015.0,170417.0,172081.0,173687.0,176041.0,177520.0,179006.0,180844.0,182292.0,183841.0,185817.0,187582.0,189110.0,190685.0,192103.0,193780.0,195068.0,196415.0,197593.0,198810.0,200470.0,201906.0,203551.0,205653.0,208114.0,210659.0,212983.0,215067.0,215160.0,214543.0,213719.0,214880.0,216109.0,217698.0,218087.0,218339.0,218310.0,218821.0,219752.0,220522.0,222131.0,222900.0,223699.0,224468.0,226299.0,228429.0,229553.0,228959.0,226453.0,224469.0,223793.0,222070.0,220671.0,219421.0,220310.0,220142.0,220389.0,221694.0,223499.0,225178.0,227193.0,229215.0,233260.0,236882.0,241592.0,245089.0,248738.0,252376.0,255937.0,260399.0,263844.0,266915.0,271643.0,278962.0,285710.0,289316.0,290378.0,291785.0,293457.0,298293.0,302909.0
